video_id,title,watched_at,primary_category,detailed_type,sentiment,sentiment_score,primary_format,primary_purpose,style,confidence,source_file
18112,Phonk Music 2024 ※ Best Aggressive Drift Phonk & TikTok Phonk ※ Фонк 2024,"Jul 1, 2024, 10:00:46 AM PST",Music,Behind the Scenes,POSITIVE,0.9972983002662659,unknown,unknown,,0.9981355667114258,youtube_analysis_20250303_022941_main.csv
18113,summer 2017 mix ~nostalgia playlist,"Jul 1, 2024, 9:51:45 AM PST",Music,Music Mix,POSITIVE,0.995947539806366,unknown,unknown,,0.996250569820404,youtube_analysis_20250303_022941_main.csv
18114,Rabba Main Toh Mar Gaya Oye,Rabba Main Toh Mar Gaya Oye,Music,Music Mix,POSITIVE,0.9641416668891907,unknown,unknown,,0.9756022691726685,youtube_analysis_20250303_022941_main.csv
18115,Billie Eilish Growing up ❤️,"Jul 1, 2024, 9:45:56 AM PST",Entertainment,,POSITIVE,0.9589004516601562,reaction,information,"personal,informative,funny,dramatic",0.5505547523498535,youtube_analysis_20250303_022941_main.csv
18116,Nightcore Gaming Mix 2024 ♫ 1 Hour Nightcore Music Mix ♫ Best of Music Mix 2024,"Jul 1, 2024, 9:43:23 AM PST",Gaming,Gameplay,POSITIVE,0.9836898446083069,guide,entertainment,"informative,dramatic,professional,serious,funny",0.9047382473945618,youtube_analysis_20250303_022941_main.csv
18117,"O Rangrez (From ""Bhaag Milkha Bhaag"")","Jul 1, 2024, 9:35:45 AM PST",Comedy,,NEGATIVE,0.989281415939331,reaction,storytelling,"funny,dramatic,informative,serious",0.6949329376220703,youtube_analysis_20250303_022941_main.csv
18118,Jhoom,"Jul 1, 2024, 9:29:16 AM PST",Comedy,,POSITIVE,0.9808140397071838,reaction,information,"dramatic,informative,serious,funny,professional,personal,casual",0.5775835514068604,youtube_analysis_20250303_022941_main.csv
18119,Hard To Say Goodbye | Gryffin x ILLENIUM x Nurko & Friends Melodic Mix By TZUNAAMI,"Jul 1, 2024, 6:36:44 AM PST",Music,Music Mix,NEGATIVE,0.8987013697624207,unknown,unknown,,0.9937363266944885,youtube_analysis_20250303_022941_main.csv
18120,Porter Robinson & Madeon - Shelter (Flyboy Remix),"Jul 1, 2024, 6:32:41 AM PST",Music,Music Mix,NEGATIVE,0.7345139384269714,unknown,unknown,,0.9973944425582886,youtube_analysis_20250303_022941_main.csv
18121,[Indie Dance] - WRLD - Little Too Close (feat. Veronika Redd) [Monstercat EP Release],"Jul 1, 2024, 6:19:52 AM PST",Music,Music Mix,NEGATIVE,0.9918463826179504,unknown,unknown,,0.9782231450080872,youtube_analysis_20250303_022941_main.csv
18122,WRLD & Keepsake - Wishful Thinking (2018) [Monstercat Release],"Jul 1, 2024, 6:16:25 AM PST",Music,Official Music Video,NEGATIVE,0.9828451871871948,unknown,unknown,,0.9619703888893127,youtube_analysis_20250303_022941_main.csv
18123,Neon Nights,"Jul 1, 2024, 6:16:02 AM PST",Entertainment,,POSITIVE,0.9955548644065857,reaction,entertainment,"dramatic,informative,funny,serious",0.9317992925643921,youtube_analysis_20250303_022941_main.csv
18124,Gulabi Sadi,"Jul 1, 2024, 4:05:40 AM PST",Entertainment,,NEGATIVE,0.9658686518669128,guide,information,"informative,dramatic,serious,funny,professional,casual,personal",0.36904123425483704,youtube_analysis_20250303_022941_main.csv
18125,Let Me See yaa,"Jul 1, 2024, 4:02:37 AM PST",Entertainment,,POSITIVE,0.9970282912254333,reaction,storytelling,"informative,dramatic,funny,casual,personal,serious,professional",0.9625484347343445,youtube_analysis_20250303_022941_main.csv
18126,Mileya Mileya,"Jul 1, 2024, 3:58:11 AM PST",Music,Official Music Video,POSITIVE,0.9966984391212463,unknown,unknown,,0.34602388739585876,youtube_analysis_20250303_022941_main.csv
18127,Bombay Dreams (feat. Kavita Seth),"Jul 1, 2024, 3:54:52 AM PST",Music,Music Mix,POSITIVE,0.9978907704353333,unknown,unknown,,0.9955582022666931,youtube_analysis_20250303_022941_main.csv
18128,Mannat,"Jul 1, 2024, 3:46:40 AM PST",Music,Official Music Video,NEGATIVE,0.9619570374488831,unknown,unknown,,0.32611170411109924,youtube_analysis_20250303_022941_main.csv
18129,Let Her Go X Husn (Cover),"Jul 1, 2024, 3:42:48 AM PST",Music,Cover Song,NEGATIVE,0.6767706871032715,unknown,unknown,,0.8903900980949402,youtube_analysis_20250303_022941_main.csv
18130,Valentine Mashup DJ Notorious 2023,"Jul 1, 2024, 3:38:49 AM PST",Music,Music Mix,NEGATIVE,0.7666850090026855,unknown,unknown,,0.9861428737640381,youtube_analysis_20250303_022941_main.csv
18131,Maiyya Mainu,"Jul 1, 2024, 3:34:57 AM PST",Music,Official Music Video,NEGATIVE,0.9401074647903442,unknown,unknown,,0.6094255447387695,youtube_analysis_20250303_022941_main.csv
18132,Sakhiyaan,"Jul 1, 2024, 3:31:59 AM PST",Entertainment,,POSITIVE,0.7551048994064331,reaction,information,"dramatic,informative,serious,professional,funny,personal",0.2145921289920807,youtube_analysis_20250303_022941_main.csv
18133,Gulabi Aankhen,"Jul 1, 2024, 3:31:32 AM PST",Entertainment,,POSITIVE,0.9550790190696716,guide,information,"dramatic,informative,serious,funny,professional,casual,personal",0.256460964679718,youtube_analysis_20250303_022941_main.csv
18134,Gulabi Aankhen,"Jun 30, 2024, 5:41:13 PM PST",Entertainment,,POSITIVE,0.9550790190696716,guide,information,"dramatic,informative,serious,funny,professional,casual,personal",0.256460964679718,youtube_analysis_20250303_022941_main.csv
18135,Lehanga,"Jun 30, 2024, 5:37:43 PM PST",Entertainment,,NEGATIVE,0.9736246466636658,guide,information,"dramatic,informative,serious,professional,funny,personal",0.448068767786026,youtube_analysis_20250303_022941_main.csv
18136,https://music.youtube.com/watch?v=CRzCAz6ZrTo,"Jun 30, 2024, 5:25:30 PM PST",Music,Official Music Video,NEGATIVE,0.9686975479125977,unknown,unknown,,0.9724250435829163,youtube_analysis_20250303_022941_main.csv
18137,Laree Choote,"Jun 30, 2024, 5:22:34 PM PST",Entertainment,,NEGATIVE,0.9811031818389893,guide,information,"dramatic,informative,serious,funny,professional,personal,casual",0.7444050908088684,youtube_analysis_20250303_022941_main.csv
18138,Mere Sapnon Ki Rani Kab Aayege Tu,"Jun 30, 2024, 4:06:21 PM PST",Music,Official Music Video,NEGATIVE,0.9747944474220276,unknown,unknown,,0.7994204759597778,youtube_analysis_20250303_022941_main.csv
18139,Maan Meri Jaan (Afterlife),"Jun 30, 2024, 4:03:01 PM PST",Comedy,,POSITIVE,0.9726812243461609,commentary,information,"dramatic,serious,informative,funny",0.001856634276919067,youtube_analysis_20250303_022941_main.csv
18140,Toxic,"Jun 30, 2024, 3:59:56 PM PST",Reviews,,NEGATIVE,0.9995313882827759,commentary,analysis,"serious,dramatic,personal",0.5056751370429993,youtube_analysis_20250303_022941_main.csv
18141,One Love,"Jun 30, 2024, 3:59:28 PM PST",Music,Lyric Video,POSITIVE,0.9994469285011292,unknown,unknown,,0.130243182182312,youtube_analysis_20250303_022941_main.csv
18142,Ik Vaari Aa,"Jun 30, 2024, 3:54:53 PM PST",Music,Official Music Video,POSITIVE,0.7896406650543213,unknown,unknown,,0.5110865235328674,youtube_analysis_20250303_022941_main.csv
18143,"Naina (From ""Crew"")","Jun 30, 2024, 3:51:52 PM PST",Comedy,,POSITIVE,0.9692043662071228,reaction,information,"informative,dramatic,professional,funny,serious",0.08875665813684464,youtube_analysis_20250303_022941_main.csv
18144,Teri Baaton Mein Aisa Uljha Jiya Title Song,"Jun 30, 2024, 3:49:19 PM PST",Music,Official Music Video,NEGATIVE,0.5836771130561829,unknown,unknown,,0.9906041622161865,youtube_analysis_20250303_022941_main.csv
18145,Ishq Jaisa Kuch,"Jun 30, 2024, 3:46:29 PM PST",Comedy,,POSITIVE,0.868065357208252,reaction,comedy,"informative,funny,dramatic,serious,professional,casual,personal",0.8213930726051331,youtube_analysis_20250303_022941_main.csv
18146,Tu Hi Mera (Lofi Flip),"Jun 30, 2024, 3:46:27 PM PST",Music,Official Music Video,POSITIVE,0.9000903367996216,unknown,unknown,,0.9527885317802429,youtube_analysis_20250303_022941_main.csv
18147,Tum Se,"Jun 30, 2024, 3:42:47 PM PST",Entertainment,,NEGATIVE,0.9600706696510315,reaction,information,"dramatic,informative,serious,funny,casual,personal,professional",0.4372269809246063,youtube_analysis_20250303_022941_main.csv
18148,Laal Bindi,"Jun 30, 2024, 3:42:33 PM PST",Entertainment,,NEGATIVE,0.9909103512763977,reaction,information,"dramatic,informative,professional,serious,personal,funny",0.5060886144638062,youtube_analysis_20250303_022941_main.csv
18149,Aajkal Tere Mere Pyar Ke Charche,"Jun 30, 2024, 3:39:27 PM PST",Comedy,,POSITIVE,0.5723615288734436,reaction,storytelling,"informative,dramatic,funny,serious,casual,personal,professional",0.8736332654953003,youtube_analysis_20250303_022941_main.csv
18150,Akhiyaan Gulaab,"Jun 30, 2024, 3:36:36 PM PST",Comedy,,NEGATIVE,0.8898099064826965,reaction,information,"informative,dramatic,funny,serious,professional,casual,personal",0.6217514276504517,youtube_analysis_20250303_022941_main.csv
18151,Tu hai kahan,"Jun 30, 2024, 3:36:28 PM PST",Comedy,,POSITIVE,0.9945993423461914,reaction,information,"dramatic,funny,informative,serious,casual,personal,professional",0.7617990970611572,youtube_analysis_20250303_022941_main.csv
18152,Heeriye,"Jun 30, 2024, 3:36:06 PM PST",Entertainment,,NEGATIVE,0.5590477585792542,reaction,information,"dramatic,funny,informative,serious,personal,casual,professional",0.6249913573265076,youtube_analysis_20250303_022941_main.csv
18153,Tarsati Hai Nigahen (Ghalat Fehmi),"Jun 30, 2024, 3:34:52 PM PST",Comedy,,NEGATIVE,0.8040645122528076,guide,storytelling,"dramatic,informative,serious,funny,casual,professional,personal",0.5501781105995178,youtube_analysis_20250303_022941_main.csv
18154,Akhiyaan,"Jun 30, 2024, 3:31:40 PM PST",Entertainment,,POSITIVE,0.9909381866455078,reaction,information,"dramatic,informative,serious,professional,funny,personal,casual",0.3232008218765259,youtube_analysis_20250303_022941_main.csv
18155,Liggi,"Jun 30, 2024, 3:28:39 PM PST",Entertainment,,POSITIVE,0.6999629735946655,reaction,information,"dramatic,serious,informative,professional,funny,personal,casual",0.5922907590866089,youtube_analysis_20250303_022941_main.csv
18156,Obsessed,"Jun 30, 2024, 3:25:29 PM PST",Entertainment,,NEGATIVE,0.9962583780288696,reaction,information,"personal,dramatic,serious",0.6765794157981873,youtube_analysis_20250303_022941_main.csv
18157,Tu Aake Dekhle,"Jun 30, 2024, 3:20:59 PM PST",Comedy,,POSITIVE,0.852859616279602,guide,information,"dramatic,informative,serious,funny,professional,casual,personal",0.5763012766838074,youtube_analysis_20250303_022941_main.csv
18158,Kinni Kinni,"Jun 30, 2024, 3:17:09 PM PST",Music,Official Music Video,POSITIVE,0.9676905870437622,unknown,unknown,,0.48102134466171265,youtube_analysis_20250303_022941_main.csv
18159,Maan Meri Jaan,"Jun 30, 2024, 3:13:54 PM PST",Comedy,,POSITIVE,0.9047510027885437,reaction,comedy,"funny,dramatic,informative,serious,casual,personal,professional",0.8082795143127441,youtube_analysis_20250303_022941_main.csv
18160,Jahan Dal Dal Pe Sone Ki Chidiya,"Jun 30, 2024, 3:13:35 PM PST",Comedy,,POSITIVE,0.729831874370575,commentary,storytelling,"informative,funny,dramatic,casual,serious,personal,professional",0.9441338181495667,youtube_analysis_20250303_022941_main.csv
18161,"Pardah Hai Pardah (From ""Amar Akbar Anthony"")","Jun 30, 2024, 3:13:33 PM PST",Comedy,,POSITIVE,0.5478789210319519,reaction,storytelling,"funny,dramatic,informative,serious",0.7483012676239014,youtube_analysis_20250303_022941_main.csv
18162,Likhe Jo Khat Tujhe,"Jun 30, 2024, 3:10:30 PM PST",Comedy,,POSITIVE,0.5388137698173523,reaction,storytelling,"dramatic,informative,funny,serious,casual,professional,personal",0.8536301255226135,youtube_analysis_20250303_022941_main.csv
18163,Mere Deshpremiyo (Desh Premee / Soundtrack Version),"Jun 30, 2024, 3:10:18 PM PST",Music,Music Mix,NEGATIVE,0.996865451335907,unknown,unknown,,0.9889267086982727,youtube_analysis_20250303_022941_main.csv
18164,Yeh Duniya Yeh Mehfil,"Jun 30, 2024, 3:10:03 PM PST",Comedy,,POSITIVE,0.9058050513267517,reaction,storytelling,"informative,funny,dramatic,casual,serious,professional",0.9192346334457397,youtube_analysis_20250303_022941_main.csv
18165,Chura Liya Hai Tumne Jo Dil Ko,"Jun 30, 2024, 3:05:14 PM PST",Music,Lyric Video,NEGATIVE,0.6658985614776611,unknown,unknown,,0.9795260429382324,youtube_analysis_20250303_022941_main.csv
18166,O Saathi Re,"Jun 30, 2024, 3:04:58 PM PST",Music,Official Music Video,POSITIVE,0.9912092685699463,unknown,unknown,,0.5289556384086609,youtube_analysis_20250303_022941_main.csv
18167,Kya Hua Tera Vada,"Jun 30, 2024, 3:04:55 PM PST",Comedy,,POSITIVE,0.811676561832428,reaction,storytelling,"casual,dramatic,informative,funny,serious,personal,professional",0.6275022625923157,youtube_analysis_20250303_022941_main.csv
18168,Dekha Ek Khwab I,"Jun 30, 2024, 3:03:02 PM PST",Comedy,,POSITIVE,0.9864488244056702,guide,storytelling,"dramatic,informative,serious,funny,professional,personal,casual",0.7476694583892822,youtube_analysis_20250303_022941_main.csv
18169,Something Just Like This - Gravero x @ROHANIN (Mega Mashup),"Jun 30, 2024, 3:02:52 PM PST",Entertainment,,NEGATIVE,0.9772678017616272,news,entertainment,"funny,informative,dramatic,professional",0.8549309968948364,youtube_analysis_20250303_022941_main.csv
18170,Dekha Ek Khwab x Laila (Full Version) | @SushYohanMusic  x OyeEditorrAnna,"Jun 30, 2024, 3:02:13 PM PST",Music,Music Mix,NEGATIVE,0.9402755498886108,unknown,unknown,,0.9630595445632935,youtube_analysis_20250303_022941_main.csv
18171,Naina X Satranga | Shybu Mashup | Full Version,"Jun 30, 2024, 2:55:01 PM PST",Music,Music Mix,NEGATIVE,0.9670575261116028,unknown,unknown,,0.9627735018730164,youtube_analysis_20250303_022941_main.csv
18172,Stand By Me x Suniyan Suniyan | Shybu Mashup,"Jun 30, 2024, 2:51:42 PM PST",Entertainment,,POSITIVE,0.9785301089286804,reaction,entertainment,"informative,dramatic,funny,personal,serious",0.9594988822937012,youtube_analysis_20250303_022941_main.csv
18173,Husn X Apa Fer Milaangey | Shybu Mashup,"Jun 30, 2024, 2:47:39 PM PST",Music,Music Mix,NEGATIVE,0.9868866801261902,unknown,unknown,,0.9762839674949646,youtube_analysis_20250303_022941_main.csv
18174,Nayan Ne Bandh Rakhine,"Jun 30, 2024, 2:47:05 PM PST",Entertainment,,POSITIVE,0.9805998206138611,reaction,information,"informative,dramatic,serious,funny,personal,professional,casual",0.3348065912723541,youtube_analysis_20250303_022941_main.csv
18175,Bey Yaar Title Song | Sad | Tara Vina,"Jun 30, 2024, 2:47:03 PM PST",Music,Music Mix,NEGATIVE,0.9613935947418213,unknown,unknown,,0.9900917410850525,youtube_analysis_20250303_022941_main.csv
18176,Preet,"Jun 30, 2024, 2:46:45 PM PST",Entertainment,,POSITIVE,0.8485501408576965,reaction,information,"professional,serious,informative,personal,dramatic,funny,casual",0.3563058376312256,youtube_analysis_20250303_022941_main.csv
18177,Vhalam Aavo Ne,"Jun 30, 2024, 2:42:36 PM PST",Comedy,,NEGATIVE,0.8462300300598145,reaction,information,"dramatic,informative,serious,funny,casual,personal,professional",0.3880223333835602,youtube_analysis_20250303_022941_main.csv
18178,Mara Mandana Meet Best Gujrati love Song | Love Dayri 2017 | Part 19,Mara Mandana Meet Best Gujrati love Song | Love Dayri 2017 | Part 19,Music,Music Review,POSITIVE,0.9992313385009766,unknown,unknown,,0.9694238901138306,youtube_analysis_20250303_022941_main.csv
18179,Athdaya Kare Chhe,"Jun 30, 2024, 2:39:33 PM PST",Comedy,,POSITIVE,0.8579211235046387,reaction,storytelling,"informative,dramatic,serious,funny,personal,casual,professional",0.5343224406242371,youtube_analysis_20250303_022941_main.csv
18180,Satrangi Re,"Jun 30, 2024, 2:35:53 PM PST",Music,Official Music Video,NEGATIVE,0.7009599208831787,unknown,unknown,,0.7775805592536926,youtube_analysis_20250303_022941_main.csv
18181,Dhun Laagi,"Jun 30, 2024, 2:31:19 PM PST",Entertainment,,NEGATIVE,0.799094021320343,reaction,information,"dramatic,serious,informative,funny,personal,professional,casual",0.41219133138656616,youtube_analysis_20250303_022941_main.csv
18182,Hass Hass,"Jun 30, 2024, 2:29:43 PM PST",Comedy,,POSITIVE,0.948603093624115,reaction,information,"dramatic,serious,informative,funny,personal",0.412345826625824,youtube_analysis_20250303_022941_main.csv
18183,Khalasi | Coke Studio Bharat,"Jun 30, 2024, 2:25:25 PM PST",Entertainment,,NEGATIVE,0.9703730344772339,reaction,entertainment,"professional,informative,dramatic,funny,serious,casual",0.9193496108055115,youtube_analysis_20250303_022941_main.csv
18184,https://music.youtube.com/watch?v=XbEt8IS5BII,"Jun 30, 2024, 2:09:57 PM PST",Music,Official Music Video,NEGATIVE,0.9627214670181274,unknown,unknown,,0.9751201868057251,youtube_analysis_20250303_022941_main.csv
18185,Baithe Baithe,"Jun 30, 2024, 1:58:50 PM PST",Music,Official Music Video,POSITIVE,0.774855375289917,unknown,unknown,,0.797799289226532,youtube_analysis_20250303_022941_main.csv
18186,Softly,"Jun 30, 2024, 1:00:47 PM PST",Reviews,,POSITIVE,0.9901832938194275,guide,information,"casual,personal,professional,funny",0.7227808237075806,youtube_analysis_20250303_022941_main.csv
18187,Khwab (Reprise),"Jun 30, 2024, 12:58:20 PM PST",Music,Live Performance,POSITIVE,0.8466254472732544,unknown,unknown,,0.9873194098472595,youtube_analysis_20250303_022941_main.csv
18188,Baarishein (feat. NATURE),"Jun 30, 2024, 12:54:53 PM PST",Music,Music Mix,POSITIVE,0.9645646214485168,unknown,unknown,,0.9918162226676941,youtube_analysis_20250303_022941_main.csv
18189,Sadqay X Pasoori,"Jun 30, 2024, 12:51:32 PM PST",Entertainment,,NEGATIVE,0.8617921471595764,commentary,information,"dramatic,informative,serious,funny,personal,professional,casual",0.7628499269485474,youtube_analysis_20250303_022941_main.csv
